" Die Friseure dürfen ab 1. März wieder Haare schneiden. Was gilt noch in Berlin? Die aktuellen Beschlüsse in der Übersicht. ""Wir können nicht ausschließen, dass es woanders dazukommt"": Nach der Ankündigung der Bundesregierung, Kontrollen an den Grenzen zu Tschechien und Tirol in österreich einzuführen, schließt Bundesgesundheitsminister Jens Spahn weitere Einreisebegrenzungen zu anderen Virusmutationsgebieten nicht aus. Berlin setzt die zwischen Bund Ländern getroffene Vereinbarung zur Verlängerung des Corona-Lockdowns eins zu eins um. Der Senat beschloss bei einer Sondersitzung am Donnerstagabend, dass viele Geschäfte, Gaststätten, Kultur- und Freizeiteinrichtungen zur Eindämmung der Pandemie mindestens bis zum 7. März geschlossen bleiben müssen. Für Friseure soll es eine Ausnahme geben: Sie können bereits am 1. März wieder öffnen und Kunden bedienen, die vorher einen Termin gebucht haben. Das dürfte einen Kundenansturm an den Telefonen und auf den Webseiten der Friseurgeschäfte auslösen. Denn nach zwei Monaten Lockdown ohne professionelle Haarpflege dürfte sich nun halb Berlin um einen Termin bemühen. Die Abstands- und Hygieneregeln für die Friseurbetriebe sind streng, wie die Gesundheitsverwaltung mitteilte. Eintreten dürfen Kunden nur nach vorheriger Terminvereinbarung. Zwischen den Plätzen ist ein Sicherheitsabstand von zwei Metern zu gewährleisten, innerhalb dessen sich kein Kunde aufhalten darf. Wartende Kunden müssen draußen bleiben: Sie dürfen sich ""nicht innerhalb der Betriebsräume aufhalten"". Und, na klar: Maskenpflicht besteht auch. Coronavirus in Berlin, Deutschland und der Welt - mehr zum Thema Corona in Berlin: Vorsichtige Schulöffnungen ab 22. Februar Mit einer schrittweisen Öffnung der Schulen geht es bereits am 22. Februar los. Den Anfang machen Schüler der Klassenstufen 1 bis 3. Für sie soll es dann laut Bildungsverwaltung Wechselunterricht in halber Klassengröße geben. Sie werden also in geteilten Lerngruppen abwechselnd in der Schule und mit Hilfe digitaler Lösungen zu Hause unterrichtet. Allerdings ist die Schulpflicht ausgesetzt. Das heißt, Familien, denen das Risiko für ihre Kinder zu groß erscheint, müssen die Kinder nicht in die Schule schicken, es kann auch schulisch angeleitet weiter nur zu Hause gelernt werden.";[(2045, 2279), (1121, 1570), (1, 55), (758, 903), (1696, 2044), (606, 757)]
" Für den Wechselunterricht ist vorgesehen, dass die Kinder mindestens drei Stunden täglich Präsenzunterricht in der Schule haben „oder nach schulischer Entscheidung und in Abstimmung mit der Schulkonferenz im tage- oder wochenweisen Wechsel“. Notbetreuung bis zur Klassenstufe 6 wird weiterhin angeboten. Wann die anderen Klassenstufen zurückkehren, ist noch offen. Bislang dürfen nur die Abiturklassen im Wechselmodell zurück in die Schule, um dort Präsenzunterricht zu haben. Aber auch das kann jede Schulgemeinschaft für sich entscheiden. Kita-Betrieb in Berlin wird schrittweise hochgefahren Auch der Kita-Betrieb soll nach Angaben der Bildungsverwaltung ab 22. Februar wieder schrittweise hochgefahren werden. Zunächst soll die Auslastung, die im Rahmen der der aktuellen ""Notversorgung"" auf 50 Prozent der normalen Kapazität begrenzt ist, auf 60 Prozent gesteigert werden. Leichte Aufweichung bei Corona-Kontaktbeschränkungen Eine leichte Aufweichung gibt es bei den Kontaktbeschränkungen. Bisher heißt es in der Infektionsschutzverordnung, das Verlassen der eigenen Wohnung oder gewöhnlichen Unterkunft sei nur aus triftigen Gründen ""zulässig"". Nun werden die Bürger ""angehalten"", die Wohnung nur aus triftigem Grund zu verlassen. Wie bisher schon sind sie zudem angehalten, physische Kontakte zu anderen Menschen, die nicht zum eigenen Haushalt gehören, auf das absolut nötige Minimum zu reduzieren und auf Reisen zu verzichten. Kein generelles Alkoholverbot in der Öffentlichkeit Ebenfalls neu: Das Verbot, im Freien Alkohol zu trinken, gilt nur noch in Grünanlagen sowie auf Parkplätzen. Das Verbot für den öffentlichen Raum insgesamt wird gestrichen. Bibliotheken dürfen wieder Leihbetrieb anbieten. Die Tendenz bei den Corona-Zahlen ist in Berlin seit einigen Wochen rückläufig. Am Donnerstag lag die Inzidenz - also die Zahl der Neuinfektionen pro 100.000 Einwohner binnen einer Woche - bei 62, 9. Gleichwohl steht die Corona-Ampel bei diesem Indikator weiterhin auf Rot. Sie würde erst ab einem Wert von 30 auf Gelb springen, ab 20 auf Grün. Im Zuge des bundesweiten Lockdowns sind weite Teile des Einzelhandels mit Ausnahme etwa von Supermärkten, Drogerien oder Apotheken, dazu Friseure, Kosmetiksalons sowie viele Schulen seit 16. Dezember geschlossen, Kitas im Notbetrieb.";[(1662, 1710), (1598, 1661), (1504, 1597), (932, 1237), (2056, 2289), (1437, 1488), (1238, 1436)]
 Restaurants, Museen, Kinos, Theater, Freizeit- und Sporteinrichtungen mussten bereits Anfang November für Publikum schließen. Corona - Mehr Infos zum Thema;[(1, 126)]
 Berlin Einreise und Quarantäne: Es gibt kein Einreiseverbot oder Quarantänepflicht für Reisende aus innerdeutschen Risikogebieten Auch wurde noch kein Beherbergungsverbot beschlossen Kontaktbeschränkungen: In Berlin dürfen sich nur noch fünf Personen oder Angehörige von zwei Haushalten zwischen 23 Uhr und 6 Uhr im Freien treffen Abstands- und Hygieneregeln gelten dabei weiterhin Bußgeld bei Missachtung der Maskenpflicht: In den Bussen und Bahnen in Berlin wird bei einem Verstoß gegen die Maskenpflicht ein Bußgeld von 50 Euro bis zu 500 Euro erhoben In Berlin gilt auch in Gewerbebetrieben die Maskenpflicht, wo der Mindestabstand nicht sicher eingehalten werden kann Künftig gilt die Maskenpflicht auch für Wochenmärkte, bestimmte Einkaufsstraßen und Warteschlangen gelten, in denen der Mindestabstand von 1, 5 Metern nicht einzuhalten ist. Gastronomie: Gastwirten, die sich nicht darum kümmern, Name und Telefonnummer ihrer Gäste festzuhalten, drohen Bußgelder. Je nach Schwere der Verstöße können bis zu 5000 Euro fällig werden. Auch Gästen, die in den Unterlagen falsche Angaben machen, droht Bußgeld. Demonstrationen: Für Demonstrationen gilt keine Begrenzung der Teilnehmerzahl mehr Bei Kundgebungen mit mehr als 100 Teilnehmern müssen diese Masken tragen Die Pflicht soll auch bei einer geringeren Teilnehmerzahl gelten, weDie Pflicht soll auch bei einer geringeren Teilnewird Schulen und Kitas: Es gilt eine Maskenpflicht für Lehrkräfte und Schüler, jedoch nicht im Unterricht selbst, sondern in den Schulgebäuden nur auf Fluren, in der Toilette, in Aufenthalts- und Begegnungsräumen Auf Wunsch der Eltern kann sich eine Klasse aber freiwillig darauf verständigen, dass der Mund-Nasen-Schutz auch im Unterricht getragen wird Die Abstandsregel von 1, 50 Meter muss in den Schulen nicht mehr eingehalten werden In den Kitas soll die Betreuung aller Kinder wieder in vollem Umfang stattfinden Öffentliche Veranstaltungen: Die maximal erlaubte Teilnehmerzahl bei Messen, Tagungen und gewerblichen Freizeitangeboten im Innenbereich liegt bei 1000 Personen Draußen dürfen bei solchen Veranstaltungen bis zu 5000 Menschen zusammenkommen Gastwirten, die sich nicht darum kümmern, Name und Telefonnummer ihrer Gäste festzuhalten, drohen Bußgelder.;[(332, 382), (131, 183), (1739, 1822), (1933, 2064), (2065, 2143), (33, 130), (1409, 1597), (1129, 1194), (861, 1036), (861, 1111), (207, 331), (556, 673), (426, 555), (674, 847)]
 Je nach Schwere der Verstöße können bis zu 5000 Euro fällig werden Das Berliner Verwaltungsgericht hat die vom Senat beschlossene Sperrstunde gekippt. Restaurants, Bars und die meisten Geschäfte mussten zwischen 23 Uhr und 6 Uhr schließen. In dieser Zeit darf jedoch weiterhin kein Alkohol ausgeschenkt werden Private Feiern: Der Senat hat beschlossen, dass bei privaten Feiern im Freien künftig eine maximale Zahl von 50 Teilnehmern gelten soll In geschlossenen Räumen dürfen maximal noch zehn Teilnehmer zusammenkommen;[(68, 310), (327, 446), (447, 521)]
 Berlin: Wer in der Hauptstadt zweimal gegen Corona geimpft wurde, hat nun 15 Tage nach der zweiten Dosis die gleichen Rechte wie eine Person mit negativem Testergebnis - und darf im Einzelhandel shoppen gehen. Der Impfpass dient als Nachweis.;[(9, 243)]
 Die Infektionszahlen steigen, die Intensivstationen werden wieder voller - durch Berlin schwappt die dritte Corona-Welle. Doch anders als früher will der Senat von der Logik „Öffnen-Schließen- Öffnen-Schließen“ wegkommen und deshalb keine „Notbremse“ ziehen. Die vorsichtigen Lockerungen im Handel sollen vielmehr bleiben, flankiert durch neue Vorgaben. Wie läuft Shoppen ab Mittwoch ab? Fragen und Antworten dazu. Was bedeutet „Notbremse“? Corona in Deutschland Corona an den Feiertagen - Warum Ostern nicht gleich Weihnachten ist Berlin Am 3. März vereinbarten Bund und Länder einen Stufenplan, der abhängig von der Inzidenz Öffnungsschritte vorsieht. Der Beschluss, der bei der jüngsten Schalte mit Kanzlerin Angela Merkel (CDU) ausdrücklich bekräftigt wurde, sieht auch eine verbindliche „Notbremsen“-Regel nach dem Motto „Alles auf Anfang“ vor: „Steigt die 7-Tage-Inzidenz pro 100 000 Einwohnerinnen und Einwohner an drei aufeinander folgenden Tagen in einem Bundesland oder einer Region auf über 100, treten ab dem zweiten darauf folgenden Werktag die Regeln, die bis zum 7. März gegolten haben, wieder in Kraft (Notbremse).“ Berlin liegt mittlerweile weit über diesem Wert. Was fiele in Berlin im Bereich des Handels unter die Notbremse? Käme diese zur Anwendung, müssten Anbieter körpernaher Dienstleistungen wie Kosmetiksalons wieder schließen, nicht aber Friseure, die bereits ab 1. März öffnen dürfen. Auch im Einzelhandel müssten bestimmte Geschäfte wieder dichtmachen, zum Beispiel Bau- und Gartenmärkte, Modeläden, Elektronikmärkte, Kaufhäuser. Setzt Berlin das um? Nein - was am Wochenende die Bundeskanzlerin in einem ARD-Interview scharf kritisierte. Laut Senatsbeschluss vom Samstag dürfen Läden offen bleiben, es gibt aber eine wichtige Einschränkung: Denn Shoppen im Laden darf nur, wer einen negativen Corona-Schnelltest vorweisen kann, der vom selben Tag stammen muss. Das gilt generell? Nein. In Geschäften, die als systemrelevant und wichtig für die Grundversorgung der Bevölkerung angesehen werden und im Lockdown deshalb immer offen waren, ist weiterhin kein Test nötig. Das betrifft vor allem den Lebensmitteleinzelhandel, Supermärkte, Drogerien und Apotheken. Für den Besuch beim Friseur oder im Kosmetiksalon wiederum ist ein negativer Test Voraussetzung.;[(1414, 1559), (1772, 1891), (1917, 2285), (1246, 1413)]
 Wie soll das mit dem Testen organisiert werden? Corona in Berlin SPD fordert Notbremse vom Berliner Senat Berlin Wer im Elektronikmarkt ein Smartphone oder im Textilgeschäft eine Hose kaufen oder im Kaufhaus einfach ein wenig bummeln möchte, soll mehrere Möglichkeiten haben. Er kann vorher zu einem Testzentrum gehen und sich einem Schnelltest unterziehen. Der wäre zumindest einmal die Woche kostenlos. Manche der aktuell rund 170 Teststationen bieten online Termine an, andere kann man ohne Termin aufsuchen - hier muss man aber Zeit mitbringen und mit Warteschlangen rechnen. Größere Geschäfte oder Shopping-Malls, so der Plan, könnten die Tests auch gleich vor Ort anbieten. Etliche Detailfragen dazu sind noch offen. Dazu zählt auch die Frage, wer das kontrollieren soll. Muss man weiter Termine bei den Geschäften buchen? Nein, diese Vorgabe fällt mit der neuen Strategie wieder weg. In den Läden gelten aber weiterhin je nach Größe Obergrenzen für die Zahl der gleichzeitig anwesenden Kunden. Auch Abstandsregeln und Hygienemaßnahmen greifen weiterhin. Gilt weiterhin Maskenpflicht? Ja, sie wurde sogar verschärft. Waren bisher FFP2- oder einfachere sogenannte OP-Masken vorgeschrieben, sind ab Mittwoch nur noch FFP2-Masken erlaubt. Das gilt übrigens für alle Innenräume jenseits der eigenen vier Wände, also auch im ÖPNV, Arztpraxen, Schulen, Museen. Haben Geschäfte über Ostern geöffnet? Ja, wie üblich bis einschließlich Gründonnerstag und am Karsamstag. Denn die von Bund und Ländern eigentlich vereinbarte Osterruhe war vergangenen Mittwoch nicht zuletzt wegen komplizierter rechtlicher Fragen wieder abgesagt worden. Was bleibt, ist der Appell des Senats an die Bürger, ihre Kontakte über die Feiertage gering zu halten und möglichst zu Hause zu bleiben. Ein Shopping-Ausflug würde dem eher entgegenstehen. Was ist eigentlich mit den Beschäftigten im Einzelhandel? Seit Montag sind deren Arbeitgeber verpflichtet, die individuellen Schutz- und Hygienemaßnahmen durch ein Testkonzept zu ergänzen - soweit ausreichend Tests zur Verfügung stehen und deren Beschaffung zumutbar ist. Mitarbeiterinnen und Mitarbeitern, die an ihrem Arbeitsplatz präsent sind, müssen regelmäßig, mindestens aber einmal Mal pro Woche kostenlos ein Testangebot bekommen. Beschäftigte mit direktem Kontakt zu Kundinnen und Kunden sind verpflichtet, das Angebot wahrzunehmen. Das gilt auch für Selbstständige.;[(1002, 1061), (1062, 1361), (1362, 1467), (892, 1001), (2095, 2398), (779, 891), (1881, 2094)]
 In Berlin dürfen die Menschen ihre eigene Wohnung ebenfalls nur aus triftigen Gründen verlassen, zu denen zählt das Versorgen der Tiere. Allein oder mit einer anderen Person ist kontaktfrei auch Sport erlaubt. Eine Ausnahme gilt u.a. für Kinder im Alter von bis zu 12 Jahren, vorausgesetzt, der Sport findet im Freien in festen Gruppen von maximal 10 Personen zzgl. Betreuer statt. Sport in gedeckten Sportanlagen ist erlaubt, wenn es zwingend erforderlich ist. Dazu zählt auch Pferdesport im Umfang der Tierschutzgesichtspunkte.;[(138, 210), (138, 382), (1, 137), (383, 530)]
 Welche Quarantäneregeln gelten für Reisende? Die Quarantänepflicht gilt es für alle, die in den vergangenen zehn Tagen in einem Corona-Risikogebiet waren und nach Berlin oder Brandenburg einreisen. Eine aktuelle Liste der Corona-Risikogebiete finden Sie hier beim Robert-Koch Institut. In Berlin und Brandenburg müssen sich Einreisende freiwillig für zehn Tage in häusliche Isolation begeben und sich beim jeweils zuständigen Gesundheitsamt melden. Diese Meldung kann online hier gemacht werden. Das gilt auch für Menschen, die zunächst über ein anderes Bundesland in die Bundesrepublik eingereist sind. Die Quarantäne kann mit einem negativen Coronatest frühzeitig beendet werden - allerdings frühestens fünf Tage nach der Einreise. Sprich: Wer aus einem Risikogebiet einreist, ist mindestens fünf Tage in Isolation. Ausgenommen von der Quarantänepflicht sind Menschen, die keine COVID19-Symptome zeigen und aus ihrem Reiseland einen aktuellen, negativen Coronatest vorweisen können. Ausnahmen gelten zudem für Menschen, die aus beruflichen Gründen reisen und zu systemrelevanten Berufsgruppen, etwa aus dem Gesundheitsbereich gehören. Auch Personen, die Verwandte ersten oder zweiten Grades, Ehegatten, Lebensgefährten oder Personen, für welche ein gemeinsames oder geteiltes Sorge- oder Umgangsrecht besteht, besuchen, müssen nicht automatisch in die Quarantäne. Das gilt auch für Beistandsbesuche für schutz- oder hilfebedürftigen Personen, Patienten mit dringenden medizinischen Behandlungen und Durchreisende. In Brandenburg gibt es zudem eine Ausnahme für Grenzpendler: Sie sind von der Quarantänepflicht ausgenommen, wenn sie weniger als 24 Stunden in einem Risikogebiet waren. Polen gilt laut RKI aktuell als Risikogebiet.;[(819, 985), (986, 1516), (605, 734), (46, 198), (287, 449), (1517, 1686), (1687, 1732), (743, 818)]
" Außengastronomie öffnet wieder - Diese Regelungen gelten seit Freitag für Restaurants und Bars Bild: dpa/ Klaus-Dietmar Gabbert 21.05.21 | 06: 41 Uhr Kneipen, Bars und Restaurants dürfen ihre Außenbereiche wieder öffnen. Gäste in Berlin und Brandenburg müssen vor einem Besuch negativ getestet sein, aber nicht vorab reservieren. Ausnahmen gelten für Genesene und Geimpfte. Alle Regelungen im Überblick. Ab Freitag können in Berlin und großen Teilen Brandenburgs Bars, Kneipen, Restaurants und Kantinen ihre Außenbereiche wieder für Gäste öffnen, sofern die SIeben-Tage-Inzidenz unter 100 bleibt. In Innenbereichen dürfen Betreiber allerdings nach wie vor keine Gäste bewirtschaften. Zudem gilt zwischen 23 und 5 Uhr ein Alkoholverkaufsverbot. Für den Außenbereich gelten pro Tischgruppe die aktuellen Kontaktbeschränkungen. Das heißt, es dürfen maximal 5 Personen aus zwei Haushalten zusammensitzen, Kinder bis 14 Jahren sowie Genesene und Geimpfte sind ausgenommen. Sie dürfen zusätzlich hinzukommen. Bild:rbb24 Negativer Test ist Pflicht Alle Gäste ab 6 Jahren müssen einen negativen Test vorweisen, der nicht älter als 24 Stunden ist. Die Tests können entweder in einem Testzentrum erfolgen oder unter Aufsicht des Gaststättenpersonals vor Ort. [berlin.de] Genesene oder geimpfte Personen müssen ebenfalls einen entsprechenden Nachweis vorlegen. In Brandenburg müssen Gäste zudem vorab reservieren, ""lebenspraktisch"" soll dies auch noch vor Ort möglich sein, teilte das Brandenburger Gesundheitsministerium mit. [msgiv.brandenburg.de ] Zur Kontaktnachverfolgung müssen persönliche Daten wie Vor- und Familienname, vollständige Adresse und E-Mail-Adresse, Telefonnummer und Anwesenheitszeit aller Gäste dokumentiert werden. Hierfür kann sowohl eine Kontaktliste als auch die Luca-App verwendet werden. Die Kontrolle der Angaben obliegt in Berlin den Ordnungsämtern, in Brandenburg ist der Gaststättenbetreiber dazu verpflichtet, ""die Angaben der Gäste auf Plausibilität zu überprüfen. "" Maskenpflicht und Mindestabstand Die Gaststättenbetreiber sind dazu verpflichtet, zwischen den einzelnen Tischen einen Mindestabstand von 1, 5 Metern zu gewährleisten. Bei Kundenkontakt müssen Angestellte eine medizinische Gesichtsmaske tragen. Gäste müssen diese nur tragen, wenn sie ihren Tisch verlassen. Speisen und Getränke dürfen hingegen nur am eigenen Tisch verzehrt werden. Selbstbedienung an offenen Buffets ist nicht erlaubt. Sollten sich Gäste nicht an die Regelungen halten, droht im schlimmsten Fall ein Bußgeld. Der Gastwirt darf von seinem Hausrecht Gebrauch machen.";[(405, 597), (1042, 1350), (2159, 2298), (826, 968), (2024, 2158), (745, 825), (222, 374), (1351, 1402), (598, 684), (151, 221), (2374, 2427), (2428, 2573), (2299, 2373), (685, 744), (1541, 1805)]
 Der Berliner Senat beschloss die Umsetzung am Sonntagabend, wie eine Sprecherin mitteilte. Eine erst am Samstag bekannt gewordene, etwas lockerere Regelung ist damit schon wieder von der Entwicklung überholt. Neue Verordnung gilt für zwei Wochen Die neuen Regeln sollen bereits am Montag in Kraft treten und zunächst für zwei Wochen gelten. In der Verordnung heißt es, Personen auf dem Stadtgebiet von Berlin müssten sich ständig in ihrer Wohnung aufhalten. Allerdings gibt es für diese Ausgangsbeschränkung eine Reihe von Ausnahmen. Das gilt etwa für Menschen, die zur Arbeit müssen, für Arztbesuche, andere medizinische Behandlungen oder Blutspenden, für Einkäufe, aber auch für die Begleitung Sterbender oder für Beerdigungen. Sport und Bewegung an der frischen Luft ist der Verordnung zufolge ebenfalls im Freien erlaubt, alleine, mit Angehörigen des eigenen Haushalts oder mit einer anderen Person - Gruppen dürfen auch zu diesem Zweck nicht gebildet werden. Auch wer Tiere betreuen muss, darf die Wohnung verlassen und sei es, um mit dem Hund spazieren zu gehen.;[(965, 1069), (342, 730), (731, 964)]
" In Berlin besteht Testpflicht für alle mit Kontakt zu Kunden oder Gästen Die aktuelle Berliner Corona-Verordnung hält eine handfeste Überraschung parat: Wer mit Kundschaft oder Gästen zu hat, muss sich seit Sonntag einmal pro Woche auf Sars-CoV-2 testen lassen. Die Regelung wird möglicherweise ab Mittwoch noch verschärft. In Berlin gilt seit Sonntag eine Testpflicht auf Sars-CoV-2 für alle, die beruflich mit Kundschaft in Kontakt kommen. Das geht aus der aktualisierten Pandemieverordnung hervor, die am Samstag veröffentlicht wurde [berlin.de]. Unter dem Punkt 6a ist dort geregelt, dass Arbeitgeber ein Testkonzept für die Belegschaft erarbeiten müssen. Wer am Arbeitsplatz präsent ist - also nicht von zu Hause aus arbeiten kann-, muss die Möglichkeit erhalten, sich einmal pro Woche auf das Coronavirus testen zu lassen. Und weiter: ""Mitarbeiterinnen und Mitarbeiter mit direktem Kontakt zu Kundinnen und Kunden oder Gästen, sind verpflichtet, das Angebot [...] wahrzunehmen. "" Nachweise über die Testungen müssen bis zu vier Wochen augebewahrt werden. Laut der Verordnung müssen sich auch Selbstständige testen lassen. Auch sie müssen Nachweise darüber für vier Wochen aufheben. Zehntausende Berufstätige betroffen Für Angestellte führt die Verordnung aus, dass Schnellltests ""zur Selbstanwendung"" durchgeführt werden können - also organisiert durch den Arbeitgeber. Bei Selbstständigen ist dies nicht der Fall. Sie müssen sich demnach bei einer offiziellen Stelle testen lassen. Ausnahmen werden nicht genannt. Damit besteht nun in Berlin eine regelmäßige Testpflicht für Zehntausende Menschen - egal, ob sie in einem Späti tätig sind, in einer Boutique oder einem Supermarkt, aber auch für Angestellte in Kundenzentren oder Handwerker. Die Pressestelle der Gesundheitsverwaltung war zunächst für rbb|24 nicht zu erreichen. Neue Verordnung wird schon am Mittwoch ersetzt Der ""Tagesspiegel"" berichtet, dass der Senat plant, die Regel offenbar noch zu verschärfen: Jeder, der in Berlin beruflich mit Kundschaft oder Gästen in Kontakt steht, muss sich demnach künftig zweimal pro Woche auf das Coronavirus testen lassen und die entsprecheden Nachweise für vier Wochen aufheben. Die aktuelle, noch bis inklusive Dienstag geltende Verordnung war am 23. März vom Senat beschlossen und anschließend vom Regierenden Bürgermeister Michael Müller (SPD) vorgestellt worden.";[(1522, 1747), (1, 73), (325, 442), (1974, 2185), (1062, 1188), (987, 1061), (551, 660), (661, 829), (154, 262)]
" Mehr Tests, mehr Home-Office, mehr FFP2 - Diese neuen Corona-Regeln gelten seit Mittwoch in Berlin Audio: Inforadio | 31.03.2021 | Kirsten Buchmann | Bild: dpa/Christian Beutler 31.03.21 | 10: 41 Uhr Der Senat nimmt Unternehmen bei der Eindämmung der Pandemie stärker in die Pflicht: Arbeitgeber müssen ihren Beschäftigten wöchentlich Corona-Tests anbieten. Auch für das Shoppen gelten seit Mittwoch neue Regeln. Und FFP2 ist an weiteren Orten Pflicht. Hinweis: Dieser Beitrag wird nicht mehr aktualisiert. Alle neuen Corona-Regeln für Berlin ab dem 1.4.2021 finden Sie hier. Angesichts der steigenden Infektionszahlen gelten in Berlin ab Mittwoch strengere Auflagen in der Corona-Verordnung. Außerdem werden künftig die Corona-Tests deutlich ausgeweitet. Berliner Unternehmen müssen ihren Mitarbeitern künftig zwei Mal in der Woche einen kostenlosen Corona-Test ermöglichen. Für die Arbeitnehmerinnen und Arbeitnehmer bestehe dabei keine Testpflicht, sagte der Regierende Bürgermeister Michael Müller (SPD) am Samstag. "" Der entscheidende Punkt bleibt, dass es ungeschützte Kontakte in Innenräumen gibt, die zu Ansteckungen führen und zu schwersten Erkrankungen"", so Müller. Mitarbeiter mit Kontakt zu Kunden und Kundinnen sind jedoch verpflichtet, sich einmal pro Woche testen zu lassen. Der Arbeitgeber muss die Tests ermöglichen. Mehr Berliner sollen im Home-Office arbeiten Der Senat hat auch eine Begrenzung der Bildschirmarbeitsplätze in Unternehmen beschlossen. Künftig müssen Müller zufolge Arbeitgeber sicherstellen, dass maximal 50 Prozent aller Bildschirmarbeitsplätze in Büroräumen besetzt werden. Ziel dieser Maßnahme sei es, dass noch mehr Berliner im Home-Office arbeiten, so Müller. Dies sei ein wichtiger Schritt und zugleich eine Belastung für viele Unternehmen. "" Aber wir können nicht immer weiter im privaten Bereich einschränken, bei Kindern, Schulen und im Einzelhandel"", sagte Müller nach der Senatssitzung am Samstag. Negativ-Test muss tagesaktuell sein Eine stärkere Nutzung von Corona-Tests soll künftig auch diejenigen Lockerungen absichern, die der Senat bereits im Februar für den Einzelhandel beschlossen hatte. So ist ab Mittwoch für jeden Berliner ein tagesaktueller negativer Corona-Test Voraussetzung für das Shopping - also um in Geschäften jenseits von Supermärkten, Apotheken oder Drogerien Einkaufen gehen zu können.";[(359, 413), (757, 876), (757, 876), (201, 358), (877, 951), (1471, 1611), (1177, 1334), (1945, 1980), (2145, 2357), (414, 453)]
" Das geht aus einer Pressemitteilung des Senats vom Sonntag zur neuen Infektionsschutzverordnung hervor. Auch in Friseursalons, Kosmetikstudios und bei anderen körpernahen Dienstleistungen ist ein tagesaktuelles negatives Testergebnis Zugangsvoraussetzung. Eine Terminvereinbarung bleibt ebenfalls nötig. Dasselbe gilt für den Besuch kultureller Einrichtungen wie Museen, Galerien und Gedenkstätten. Wenn bei Veranstaltungen in Innenräumen mehr als fünf Personen zusammenkommen, darf das ebenfalls nur unter Nachweis eines negativen Corona-Tests passieren. "" Religionsausübung sowie Demonstrationen bleiben davon unberührt"", teilte der Senat weiter mit. FFP2-Masken werden Pflicht Zudem wird in Berlin die Masken-Pflicht verschärft. Überall, wo bislang medizinische Masken Pflicht waren - also etwa in Geschäften, Arztpraxen, in Kultureinrichtungen, im ÖPNV - gilt jetzt: Es muss eine FFP2-Maske getragen werden. Diese Pflicht gilt nicht für Menschen, die an diesen Orten arbeiten. Sie dürfen weiterhin zwischen OP-Masken und FFP2-Masken wählen. Für den Einzelhandel - mit Ausnahme der Grundversorgung wie Supermärkte - schreibt der Senat verbindlich vor, dass digitale Möglichkeiten zur Anwesenheitsdokumentation genutzt werden müssen zum Beispiel die Luca-App. Für alle Dienstleister und Gewerbetreibende gilt digitale Dokumentation nicht als Pflicht, aber der Senat appelliert trotzdem dringend, sie zu nutzen. Vorerst keine Kultur und Sport mit Zuschauern Modellprojekte für Kultur- oder Sportveranstaltungen mit Zuschauern werden gestoppt, wie Müller ankündigte. Am Samstagabend hatte die Berliner Clubszene noch den Konzertbetrieb unter Pandemie-Bedingungen ausprobiert. Weitere Projekte dieser Art würden vorerst zurückgestellt, sagte Michael Müller. ""Es ist völlig klar, dass die Modellprojekte, die wir uns vorgenommen haben, für Kultur, für Sport, möglicherweise für Gastronomie, so jetzt nicht weiter umgesetzt werden können. "" Die Koalition appelliert an die Berlinerinnen und Berliner, alle Kontakte über die Ostertage auf ein absolutes Minimum zu beschränken. Wenn Treffen stattfinden - maximal fünf Personen aus zwei Haushalten plus Kinder unter 14 Jahre sind weiterhin erlaubt - sollten sich alle Beteiligten vorher testen lassen: ""Jeder Test, der gemacht wird, schützt im privaten Bereich, bei Familien und im Freundeskreis."" Eine Ausgangssperre, wie sie in Brandenburg beschlossen wurde, ist in Berlin vorerst vom Tisch.";[(105, 399), (257, 399), (654, 680), (1263, 1352), (1046, 1262), (559, 622), (400, 556), (681, 1045)]
